Date,DJSI-US,food inflation index (cpi),D3,D4,D5,D6,Crude
8/8/2018,211.14,#N/A,#N/A,#N/A,#N/A,#N/A,70.71
8/9/2018,211.48,#N/A,#N/A,#N/A,#N/A,#N/A,70.55
8/10/2018,210.86,#N/A,#N/A,#N/A,#N/A,#N/A,71
8/13/2018,211.76,#N/A,2.1,0.29,0.24,0.24,70.62
8/14/2018,211.93,#N/A,#N/A,#N/A,#N/A,#N/A,70.77
8/16/2018,214.38,#N/A,#N/A,#N/A,#N/A,#N/A,69.21
8/17/2018,213.58,#N/A,#N/A,#N/A,#N/A,#N/A,70.14
8/20/2018,212.95,#N/A,1.87,0.25,0.16,0.16,71.11
8/21/2018,212.24,#N/A,#N/A,#N/A,#N/A,#N/A,71.65
8/23/2018,212.74,#N/A,#N/A,#N/A,#N/A,#N/A,73.73
8/24/2018,213.95,#N/A,#N/A,#N/A,#N/A,#N/A,74.41
8/27/2018,214,#N/A,2.1,0.24,0.21,0.2,74.41
8/28/2018,213.89,#N/A,#N/A,#N/A,#N/A,#N/A,75.91
8/29/2018,212.04,#N/A,#N/A,#N/A,#N/A,#N/A,76.07
8/30/2018,210.93,#N/A,#N/A,#N/A,#N/A,#N/A,77.05
8/31/2018,210.36,#N/A,#N/A,#N/A,#N/A,#N/A,76.94
9/3/2018,209.93,#N/A,2.15,0.24,0.16,0.16,77.81
9/4/2018,203.06,#N/A,#N/A,#N/A,#N/A,#N/A,77.51
9/5/2018,198.8,#N/A,#N/A,#N/A,#N/A,#N/A,76.68
9/6/2018,202.02,#N/A,#N/A,#N/A,#N/A,#N/A,75.67
9/7/2018,200.57,#N/A,#N/A,#N/A,#N/A,#N/A,75.55
9/10/2018,205.29,#N/A,2.11,0.25,0.23,0.15,76.77
9/11/2018,205.09,#N/A,#N/A,#N/A,#N/A,#N/A,78.22
9/12/2018,202.2,#N/A,#N/A,#N/A,#N/A,#N/A,80.02
9/14/2018,201.18,#N/A,#N/A,#N/A,#N/A,#N/A,77.87
9/17/2018,199.31,#N/A,2.13,0.25,0.18,0.18,78.22
9/18/2018,192.44,#N/A,#N/A,#N/A,#N/A,#N/A,79.25
9/19/2018,196.31,#N/A,#N/A,#N/A,#N/A,#N/A,79.43
9/21/2018,192.17,#N/A,#N/A,#N/A,#N/A,#N/A,78.9
9/24/2018,194.97,#N/A,2.13,0.26,0.24,0.2,80.89
9/25/2018,196.99,#N/A,#N/A,#N/A,#N/A,#N/A,82.21
9/26/2018,198.94,#N/A,#N/A,#N/A,#N/A,#N/A,81.87
9/27/2018,198.34,#N/A,#N/A,#N/A,#N/A,#N/A,81.54
9/28/2018,200.28,#N/A,#N/A,#N/A,#N/A,#N/A,82.72
10/1/2018,201.41,98.95,2.51,0.21,0.2,0.15,84.94
10/3/2018,205.73,#N/A,#N/A,#N/A,#N/A,#N/A,85.45
10/4/2018,204,#N/A,#N/A,#N/A,#N/A,#N/A,86.07
10/5/2018,200.34,#N/A,#N/A,#N/A,#N/A,#N/A,85.12
10/8/2018,200.08,#N/A,2.04,0.24,0.3,0.2,84.22
10/9/2018,198.8,#N/A,#N/A,#N/A,#N/A,#N/A,85.16
10/10/2018,201.41,#N/A,#N/A,#N/A,#N/A,#N/A,83.82
10/11/2018,201.9,#N/A,#N/A,#N/A,#N/A,#N/A,81.35
10/12/2018,198.56,#N/A,#N/A,#N/A,#N/A,#N/A,80.71
10/15/2018,195.28,#N/A,2,0.26,0.16,0.16,80.91
10/16/2018,195.72,#N/A,#N/A,#N/A,#N/A,#N/A,80.53
10/17/2018,195.72,#N/A,#N/A,#N/A,#N/A,#N/A,79.91
10/19/2018,197.69,#N/A,#N/A,#N/A,#N/A,#N/A,80.38
10/22/2018,198.63,#N/A,2,0.27,0.32,0.15,80.45
10/23/2018,203.5,#N/A,#N/A,#N/A,#N/A,#N/A,78.67
10/24/2018,202.64,#N/A,#N/A,#N/A,#N/A,#N/A,77.34
10/25/2018,204.75,#N/A,#N/A,#N/A,#N/A,#N/A,77.3
10/26/2018,206.86,#N/A,#N/A,#N/A,#N/A,#N/A,77.4
10/29/2018,200.45,#N/A,2.24,0.18,0.28,0.13,77.56
10/30/2018,200.45,#N/A,#N/A,#N/A,#N/A,#N/A,75.68
10/31/2018,200.4,#N/A,#N/A,#N/A,#N/A,#N/A,74.84
11/1/2018,195.33,98.7,#N/A,#N/A,#N/A,#N/A,71.25
11/2/2018,196.07,#N/A,#N/A,#N/A,#N/A,#N/A,71.11
11/5/2018,196.15,#N/A,2.09,0.21,0.34,0.07,72.68
11/6/2018,197.26,#N/A,#N/A,#N/A,#N/A,#N/A,70.64
11/7/2018,197.37,#N/A,#N/A,#N/A,#N/A,#N/A,70.1
11/9/2018,188.96,#N/A,#N/A,#N/A,#N/A,#N/A,69.01
11/12/2018,188.94,#N/A,2,0.18,0.15,0.15,69.81
11/13/2018,186.36,#N/A,#N/A,#N/A,#N/A,#N/A,65.45
11/14/2018,183.36,#N/A,#N/A,#N/A,#N/A,#N/A,64.88
11/15/2018,179.93,#N/A,#N/A,#N/A,#N/A,#N/A,65.61
11/16/2018,174.76,#N/A,#N/A,#N/A,#N/A,#N/A,65.29
11/19/2018,183.34,#N/A,2.18,0.26,0.08,0.08,64.14
11/20/2018,185.24,#N/A,#N/A,#N/A,#N/A,#N/A,61.5
11/21/2018,184.87,#N/A,#N/A,#N/A,#N/A,#N/A,61.65
11/22/2018,186.54,#N/A,#N/A,#N/A,#N/A,#N/A,61.11
11/26/2018,181.43,#N/A,2.38,0.33,0.37,0.08,59.7
11/27/2018,187.68,#N/A,#N/A,#N/A,#N/A,#N/A,59.58
11/28/2018,188.73,#N/A,#N/A,#N/A,#N/A,#N/A,57.97
11/29/2018,190.2,#N/A,#N/A,#N/A,#N/A,#N/A,58.29
11/30/2018,190.92,#N/A,#N/A,#N/A,#N/A,#N/A,57.71
12/3/2018,191.88,#N/A,2.02,0.27,0.44,0.11,60.17
12/4/2018,192.06,#N/A,#N/A,#N/A,#N/A,#N/A,61.22
12/5/2018,191.08,#N/A,#N/A,#N/A,#N/A,#N/A,61.4
12/6/2018,193.3,#N/A,#N/A,#N/A,#N/A,#N/A,57.83
12/7/2018,193.86,#N/A,#N/A,#N/A,#N/A,#N/A,61.71
12/10/2018,195.42,#N/A,2.02,0.23,0.44,0.1,60.29
12/11/2018,198.28,#N/A,#N/A,#N/A,#N/A,#N/A,59.73
12/12/2018,198.28,#N/A,#N/A,#N/A,#N/A,#N/A,59.94
12/13/2018,195.78,#N/A,#N/A,#N/A,#N/A,#N/A,59.03
12/14/2018,196.72,#N/A,#N/A,#N/A,#N/A,#N/A,58.56
12/17/2018,196.84,#N/A,2.14,0.37,0.42,0.19,57.59
12/18/2018,198.05,#N/A,#N/A,#N/A,#N/A,#N/A,55.26
12/19/2018,196.06,#N/A,#N/A,#N/A,#N/A,#N/A,55.6
12/20/2018,195.81,#N/A,#N/A,#N/A,#N/A,#N/A,52.84
12/21/2018,198.05,#N/A,#N/A,#N/A,#N/A,#N/A,51.93
12/24/2018,198.79,#N/A,2,0.41,0.39,0.18,51.93
12/26/2018,200.49,#N/A,#N/A,#N/A,#N/A,#N/A,51.93
12/27/2018,201.3,#N/A,#N/A,#N/A,#N/A,#N/A,51.49
12/28/2018,201.26,#N/A,#N/A,#N/A,#N/A,#N/A,50.57
12/31/2018,199.34,#N/A,2.16,0.33,0.41,0.01,50.57
1/1/2019,199.5,99.54,#N/A,#N/A,#N/A,#N/A,50.57
1/2/2019,199.56,#N/A,#N/A,#N/A,#N/A,#N/A,54.06
1/3/2019,202.2,#N/A,#N/A,#N/A,#N/A,#N/A,53.23
1/4/2019,202.86,#N/A,#N/A,#N/A,#N/A,#N/A,55.64
1/7/2019,202.45,#N/A,1.8,0.3,0.01,0.01,57.1
1/8/2019,205.24,#N/A,#N/A,#N/A,#N/A,#N/A,56.91
1/9/2019,205.26,#N/A,#N/A,#N/A,#N/A,#N/A,59.46
1/10/2019,205.53,#N/A,#N/A,#N/A,#N/A,#N/A,60.47
1/11/2019,205.14,#N/A,#N/A,#N/A,#N/A,#N/A,59.24
1/14/2019,206.71,#N/A,1.76,0.37,0.35,0.17,58.8
1/15/2019,206.91,#N/A,#N/A,#N/A,#N/A,#N/A,58.65
1/16/2019,206.98,#N/A,#N/A,#N/A,#N/A,#N/A,59.81
1/17/2019,206.39,#N/A,#N/A,#N/A,#N/A,#N/A,59.85
1/18/2019,205.51,#N/A,#N/A,#N/A,#N/A,#N/A,62.04
1/21/2019,206.93,#N/A,2.06,0.35,0.5,0.14,62.18
1/22/2019,205.63,#N/A,#N/A,#N/A,#N/A,#N/A,60.9
1/23/2019,205.44,#N/A,#N/A,#N/A,#N/A,#N/A,61.05
1/24/2019,204.3,#N/A,#N/A,#N/A,#N/A,#N/A,61.09
1/25/2019,202.66,#N/A,#N/A,#N/A,#N/A,#N/A,61.49
1/28/2019,202.37,#N/A,1.97,0.42,0.37,0.01,59.71
1/29/2019,205.35,#N/A,#N/A,#N/A,#N/A,#N/A,60.98
1/30/2019,206.13,#N/A,#N/A,#N/A,#N/A,#N/A,61.89
1/31/2019,207.87,#N/A,#N/A,#N/A,#N/A,#N/A,62.46
2/1/2019,207.91,99.82,#N/A,#N/A,#N/A,#N/A,61.86
2/4/2019,209,#N/A,1.84,0.41,0.3,0.13,62.26
2/5/2019,209.53,#N/A,#N/A,#N/A,#N/A,#N/A,61.67
2/6/2019,209.55,#N/A,#N/A,#N/A,#N/A,#N/A,62.22
2/7/2019,208.12,#N/A,#N/A,#N/A,#N/A,#N/A,61.01
2/8/2019,210.05,#N/A,#N/A,#N/A,#N/A,#N/A,61.37
2/11/2019,205.74,#N/A,1.77,0.4,0.35,0.14,61.3
2/12/2019,205.41,#N/A,#N/A,#N/A,#N/A,#N/A,62.58
2/13/2019,207.25,#N/A,#N/A,#N/A,#N/A,#N/A,63.27
2/14/2019,206.1,#N/A,#N/A,#N/A,#N/A,#N/A,64
2/15/2019,206.99,#N/A,#N/A,#N/A,#N/A,#N/A,65.65
2/18/2019,208.52,#N/A,1.61,0.42,0.19,0.19,66.41
2/19/2019,210.67,#N/A,#N/A,#N/A,#N/A,#N/A,65.86
2/20/2019,210.57,#N/A,#N/A,#N/A,#N/A,#N/A,66.82
2/21/2019,211.31,#N/A,#N/A,#N/A,#N/A,#N/A,66.91
2/22/2019,211.54,#N/A,#N/A,#N/A,#N/A,#N/A,66.91
2/25/2019,212.44,#N/A,1.47,0.4,0.5,0.17,64.02
2/26/2019,212.77,#N/A,#N/A,#N/A,#N/A,#N/A,64.51
2/27/2019,211.51,#N/A,#N/A,#N/A,#N/A,#N/A,65.55
2/28/2019,212.39,#N/A,#N/A,#N/A,#N/A,#N/A,65.03
3/1/2019,212.1,100.03,#N/A,#N/A,#N/A,#N/A,63.71
3/5/2019,213.7,#N/A,#N/A,#N/A,#N/A,#N/A,64.24
3/6/2019,213.57,#N/A,#N/A,#N/A,#N/A,#N/A,64.51
3/7/2019,212.75,#N/A,#N/A,#N/A,#N/A,#N/A,64.82
3/8/2019,213.28,#N/A,#N/A,#N/A,#N/A,#N/A,65.66
3/11/2019,213.3,#N/A,1.6,0.34,0.42,0.12,65.06
3/12/2019,214.87,#N/A,#N/A,#N/A,#N/A,#N/A,65.33
3/13/2019,214.28,#N/A,#N/A,#N/A,#N/A,#N/A,65.89
3/14/2019,214.37,#N/A,#N/A,#N/A,#N/A,#N/A,66.18
3/15/2019,215.29,#N/A,#N/A,#N/A,#N/A,#N/A,66.11
3/18/2019,215.51,#N/A,1.26,0.24,0.1,0.03,66.65
3/19/2019,216.54,#N/A,#N/A,#N/A,#N/A,#N/A,67.13
3/20/2019,214.52,#N/A,#N/A,#N/A,#N/A,#N/A,68.35
3/22/2019,215.22,#N/A,#N/A,#N/A,#N/A,#N/A,66.29
3/25/2019,214.69,#N/A,1.77,0.22,0.29,0.02,67.37
3/26/2019,211.18,#N/A,#N/A,#N/A,#N/A,#N/A,67.51
3/27/2019,210.85,#N/A,#N/A,#N/A,#N/A,#N/A,67.35
3/28/2019,210.08,#N/A,#N/A,#N/A,#N/A,#N/A,66.08
3/29/2019,211.34,#N/A,#N/A,#N/A,#N/A,#N/A,67.93
4/1/2019,206.65,99.76,1.64,0.35,0.47,0.1,69.08
4/2/2019,208.43,#N/A,#N/A,#N/A,#N/A,#N/A,69.68
4/3/2019,209.17,#N/A,#N/A,#N/A,#N/A,#N/A,69.21
4/4/2019,211.57,#N/A,#N/A,#N/A,#N/A,#N/A,69.8
4/5/2019,210.67,#N/A,#N/A,#N/A,#N/A,#N/A,69.93
4/8/2019,209.65,#N/A,1.6,0.31,0.31,0.11,71.12
4/9/2019,211.3,#N/A,#N/A,#N/A,#N/A,#N/A,71.02
4/10/2019,211.04,#N/A,#N/A,#N/A,#N/A,#N/A,71.63
4/11/2019,208.66,#N/A,#N/A,#N/A,#N/A,#N/A,71.3
4/12/2019,208.96,#N/A,#N/A,#N/A,#N/A,#N/A,71.57
4/15/2019,208.96,#N/A,1.76,0.31,0.33,0.12,70.9
4/16/2019,207.02,#N/A,#N/A,#N/A,#N/A,#N/A,70.74
4/18/2019,206.02,#N/A,#N/A,#N/A,#N/A,#N/A,70.71
4/22/2019,202.96,#N/A,1.67,0.31,0.34,0.13,70.71
4/23/2019,207.55,#N/A,#N/A,#N/A,#N/A,#N/A,74.39
4/24/2019,209.57,#N/A,#N/A,#N/A,#N/A,#N/A,73.59
4/25/2019,211.12,#N/A,#N/A,#N/A,#N/A,#N/A,74.94
4/26/2019,213.57,#N/A,#N/A,#N/A,#N/A,#N/A,71.03
4/30/2019,214.03,#N/A,#N/A,#N/A,#N/A,#N/A,72.19
5/2/2019,214.86,#N/A,#N/A,#N/A,#N/A,#N/A,70.56
5/3/2019,214.44,#N/A,#N/A,#N/A,#N/A,#N/A,71.95
5/6/2019,214.33,#N/A,1.25,0.33,0.48,0.12,71.95
5/7/2019,216.33,#N/A,#N/A,#N/A,#N/A,#N/A,70.98
5/8/2019,217.17,#N/A,#N/A,#N/A,#N/A,#N/A,71.09
5/9/2019,219.58,#N/A,#N/A,#N/A,#N/A,#N/A,70.61
5/10/2019,219.25,#N/A,#N/A,#N/A,#N/A,#N/A,71.63
5/13/2019,219.11,#N/A,1.67,0.29,0.29,0.15,72.35
5/14/2019,216.74,#N/A,#N/A,#N/A,#N/A,#N/A,72.53
5/15/2019,216.5,#N/A,#N/A,#N/A,#N/A,#N/A,73.09
5/16/2019,217.14,#N/A,#N/A,#N/A,#N/A,#N/A,74.7
5/17/2019,218.27,#N/A,#N/A,#N/A,#N/A,#N/A,73.94
5/20/2019,219.89,#N/A,1.57,0.29,0.32,0.09,73.21
5/21/2019,220.58,#N/A,#N/A,#N/A,#N/A,#N/A,72.94
5/22/2019,222.4,#N/A,#N/A,#N/A,#N/A,#N/A,71.94
5/23/2019,222.4,#N/A,#N/A,#N/A,#N/A,#N/A,68.37
5/24/2019,221.78,#N/A,#N/A,#N/A,#N/A,#N/A,67.98
5/27/2019,220.83,#N/A,1.1,0.38,0.31,0.1,67.98
5/28/2019,220.63,#N/A,#N/A,#N/A,#N/A,#N/A,70.19
5/29/2019,221.79,#N/A,#N/A,#N/A,#N/A,#N/A,70.64
5/30/2019,223.19,#N/A,#N/A,#N/A,#N/A,#N/A,69.55
5/31/2019,224.03,#N/A,#N/A,#N/A,#N/A,#N/A,66.78
6/3/2019,224.07,#N/A,1.46,0.31,0.34,0.14,63.16
6/4/2019,223.03,#N/A,#N/A,#N/A,#N/A,#N/A,63.56
6/6/2019,222.82,#N/A,#N/A,#N/A,#N/A,#N/A,62.77
6/7/2019,221.64,#N/A,#N/A,#N/A,#N/A,#N/A,64.1
6/10/2019,222.2,#N/A,1.38,0.33,0.54,0.14,64.31
6/11/2019,223.49,#N/A,#N/A,#N/A,#N/A,#N/A,63.56
6/12/2019,224.94,#N/A,#N/A,#N/A,#N/A,#N/A,61.66
6/13/2019,224.33,#N/A,#N/A,#N/A,#N/A,#N/A,63.28
6/14/2019,225.73,#N/A,#N/A,#N/A,#N/A,#N/A,63.13
6/17/2019,225.97,#N/A,1.38,0.35,0.45,0.12,62.56
6/18/2019,225.66,#N/A,#N/A,#N/A,#N/A,#N/A,63.35
6/19/2019,222.35,#N/A,#N/A,#N/A,#N/A,#N/A,62.85
6/20/2019,221.21,#N/A,#N/A,#N/A,#N/A,#N/A,65.44
6/21/2019,219.42,#N/A,#N/A,#N/A,#N/A,#N/A,65.99
6/24/2019,213.15,#N/A,0.7,0.34,0.4,0.17,65.16
6/25/2019,215.97,#N/A,#N/A,#N/A,#N/A,#N/A,66.24
6/26/2019,216.13,#N/A,#N/A,#N/A,#N/A,#N/A,66.85
6/27/2019,220.22,#N/A,#N/A,#N/A,#N/A,#N/A,66.78
6/28/2019,219.08,#N/A,#N/A,#N/A,#N/A,#N/A,67.52
7/1/2019,216.43,99.54,1.13,0.38,0.1,0.1,65.1
7/2/2019,219.5,#N/A,#N/A,#N/A,#N/A,#N/A,62.72
7/3/2019,212.99,#N/A,#N/A,#N/A,#N/A,#N/A,63.53
7/4/2019,213.08,#N/A,#N/A,#N/A,#N/A,#N/A,63.62
7/5/2019,216.34,#N/A,#N/A,#N/A,#N/A,#N/A,64.23
7/8/2019,218.95,#N/A,0.99,0.39,0.35,0.19,64.89
7/9/2019,217.15,#N/A,#N/A,#N/A,#N/A,#N/A,64.3
7/10/2019,218.98,#N/A,#N/A,#N/A,#N/A,#N/A,66.41
7/11/2019,218.41,#N/A,#N/A,#N/A,#N/A,#N/A,67.64
7/12/2019,212.88,#N/A,#N/A,#N/A,#N/A,#N/A,66.65
7/15/2019,215.28,#N/A,0.8,0.35,0.41,0.14,66.86
7/16/2019,214.9,#N/A,#N/A,#N/A,#N/A,#N/A,65.87
7/17/2019,215.97,#N/A,#N/A,#N/A,#N/A,#N/A,63.67
7/18/2019,218.42,#N/A,#N/A,#N/A,#N/A,#N/A,60.7
7/19/2019,218.68,#N/A,#N/A,#N/A,#N/A,#N/A,61.04
7/22/2019,217.1,#N/A,1.34,0.33,0.42,0.18,61.96
7/23/2019,219.65,#N/A,#N/A,#N/A,#N/A,#N/A,62.28
7/24/2019,222.24,#N/A,#N/A,#N/A,#N/A,#N/A,63.83
7/25/2019,222.45,#N/A,#N/A,#N/A,#N/A,#N/A,63.47
7/26/2019,222.11,#N/A,#N/A,#N/A,#N/A,#N/A,62.46
7/29/2019,221.77,#N/A,1.27,0.43,0.36,0.17,62.29
7/30/2019,223.03,#N/A,#N/A,#N/A,#N/A,#N/A,62.55
7/31/2019,224.11,#N/A,#N/A,#N/A,#N/A,#N/A,64.07
8/1/2019,224.03,99.46,#N/A,#N/A,#N/A,#N/A,62.9
8/2/2019,223.12,#N/A,#N/A,#N/A,#N/A,#N/A,61.12
8/5/2019,223.72,#N/A,0.52,0.41,0.47,0.17,59.32
8/6/2019,223.65,#N/A,#N/A,#N/A,#N/A,#N/A,58.63
8/7/2019,223.97,#N/A,#N/A,#N/A,#N/A,#N/A,55.03
8/8/2019,223.14,#N/A,#N/A,#N/A,#N/A,#N/A,56.29
8/9/2019,223.13,#N/A,#N/A,#N/A,#N/A,#N/A,57.37
8/13/2019,222.59,#N/A,#N/A,#N/A,#N/A,#N/A,59.9
8/14/2019,222.24,#N/A,#N/A,#N/A,#N/A,#N/A,57.86
8/16/2019,221.84,#N/A,#N/A,#N/A,#N/A,#N/A,59
8/19/2019,218.81,#N/A,1.16,0.35,0.33,0.08,59.79
8/20/2019,214.66,#N/A,#N/A,#N/A,#N/A,#N/A,59.03
8/21/2019,216.5,#N/A,#N/A,#N/A,#N/A,#N/A,60.6
8/22/2019,219.38,#N/A,#N/A,#N/A,#N/A,#N/A,59.81
8/23/2019,218.51,#N/A,#N/A,#N/A,#N/A,#N/A,58.64
8/26/2019,214.89,#N/A,0.64,0.32,0.34,0.11,58.64
8/27/2019,217.16,#N/A,#N/A,#N/A,#N/A,#N/A,58.44
8/28/2019,218.56,#N/A,#N/A,#N/A,#N/A,#N/A,60.42
8/29/2019,220.55,#N/A,#N/A,#N/A,#N/A,#N/A,60.59
8/30/2019,220.28,#N/A,#N/A,#N/A,#N/A,#N/A,61.04
9/3/2019,221.99,#N/A,#N/A,#N/A,#N/A,#N/A,57.93
9/4/2019,222.28,#N/A,#N/A,#N/A,#N/A,#N/A,60.68
9/5/2019,221.63,#N/A,#N/A,#N/A,#N/A,#N/A,62.7
9/6/2019,222.97,#N/A,#N/A,#N/A,#N/A,#N/A,61.28
9/9/2019,222.23,#N/A,0.59,0.33,0.45,0.09,63.99
9/11/2019,222.97,#N/A,#N/A,#N/A,#N/A,#N/A,63.02
9/12/2019,223.96,#N/A,#N/A,#N/A,#N/A,#N/A,60.76
9/13/2019,225.95,#N/A,#N/A,#N/A,#N/A,#N/A,61.25
9/16/2019,225.96,#N/A,0.85,0.41,0.39,0.11,68.42
9/17/2019,226.6,#N/A,#N/A,#N/A,#N/A,#N/A,65.59
9/18/2019,225.57,#N/A,#N/A,#N/A,#N/A,#N/A,64.29
9/19/2019,227.28,#N/A,#N/A,#N/A,#N/A,#N/A,64.25
9/20/2019,228.08,#N/A,#N/A,#N/A,#N/A,#N/A,65.23
9/23/2019,227.79,#N/A,0.95,0.37,0.45,0.04,64.66
9/24/2019,228.31,#N/A,#N/A,#N/A,#N/A,#N/A,64.13
9/25/2019,229.55,#N/A,#N/A,#N/A,#N/A,#N/A,62.41
9/26/2019,230.72,#N/A,#N/A,#N/A,#N/A,#N/A,62.08
9/27/2019,230.17,#N/A,#N/A,#N/A,#N/A,#N/A,62.48
9/30/2019,230.66,#N/A,1.07,0.35,0.34,0.11,60.99
10/1/2019,230.66,99.94,#N/A,#N/A,#N/A,#N/A,60.06
10/3/2019,232.64,#N/A,#N/A,#N/A,#N/A,#N/A,58.01
10/4/2019,232.62,#N/A,#N/A,#N/A,#N/A,#N/A,59.13
10/7/2019,232.22,#N/A,0.58,0.43,0.42,0.1,59.46
10/9/2019,230.91,#N/A,#N/A,#N/A,#N/A,#N/A,59.7
10/10/2019,231.39,#N/A,#N/A,#N/A,#N/A,#N/A,59.08
10/11/2019,233.13,#N/A,#N/A,#N/A,#N/A,#N/A,60.59
10/14/2019,233.75,#N/A,0.69,0.47,0.37,0.1,58.81
10/15/2019,234.47,#N/A,#N/A,#N/A,#N/A,#N/A,59.19
10/16/2019,234.47,#N/A,#N/A,#N/A,#N/A,#N/A,59.3
10/17/2019,233.52,#N/A,#N/A,#N/A,#N/A,#N/A,59.35
10/18/2019,231.46,#N/A,#N/A,#N/A,#N/A,#N/A,59.96
10/22/2019,231.88,#N/A,#N/A,#N/A,#N/A,#N/A,60.5
10/23/2019,232.42,#N/A,#N/A,#N/A,#N/A,#N/A,60.52
10/24/2019,234.25,#N/A,#N/A,#N/A,#N/A,#N/A,61.71
10/25/2019,233.67,#N/A,#N/A,#N/A,#N/A,#N/A,62.06
10/27/2019,233.67,#N/A,#N/A,#N/A,#N/A,#N/A,62.06
10/29/2019,233.87,#N/A,#N/A,#N/A,#N/A,#N/A,61.05
10/30/2019,236.53,#N/A,#N/A,#N/A,#N/A,#N/A,60.22
10/31/2019,237,#N/A,#N/A,#N/A,#N/A,#N/A,59.3
11/1/2019,238.79,99.68,#N/A,#N/A,#N/A,#N/A,60.17
11/4/2019,238.68,#N/A,0.73,0.47,0.44,0.12,62.52
11/5/2019,238.61,#N/A,#N/A,#N/A,#N/A,#N/A,62.72
11/6/2019,239.75,#N/A,#N/A,#N/A,#N/A,#N/A,62.11
11/7/2019,240.97,#N/A,#N/A,#N/A,#N/A,#N/A,62.6
11/8/2019,241.21,#N/A,#N/A,#N/A,#N/A,#N/A,62
11/11/2019,241.15,#N/A,0.68,0.51,0.08,0.08,62.58
11/13/2019,242.23,#N/A,#N/A,#N/A,#N/A,#N/A,62.27
11/14/2019,240.65,#N/A,#N/A,#N/A,#N/A,#N/A,62.46
11/15/2019,241.24,#N/A,#N/A,#N/A,#N/A,#N/A,63.32
11/18/2019,242.95,#N/A,0.94,0.44,0.61,0.07,62.82
11/19/2019,241.06,#N/A,#N/A,#N/A,#N/A,#N/A,62.37
11/20/2019,241.84,#N/A,#N/A,#N/A,#N/A,#N/A,63.8
11/21/2019,241.33,#N/A,#N/A,#N/A,#N/A,#N/A,64.99
11/22/2019,242.92,#N/A,#N/A,#N/A,#N/A,#N/A,64.83
11/25/2019,244.46,#N/A,1.04,0.5,0.58,0.07,64.67
11/26/2019,243.86,#N/A,#N/A,#N/A,#N/A,#N/A,64.82
11/27/2019,245.38,#N/A,#N/A,#N/A,#N/A,#N/A,65.03
11/28/2019,245.15,#N/A,#N/A,#N/A,#N/A,#N/A,64.68
11/29/2019,246.17,#N/A,#N/A,#N/A,#N/A,#N/A,64.5
12/2/2019,248.37,#N/A,0.74,0.42,0.42,0.05,63.2
12/3/2019,249.57,#N/A,#N/A,#N/A,#N/A,#N/A,62.95
12/4/2019,249.57,#N/A,#N/A,#N/A,#N/A,#N/A,65.25
12/5/2019,248.9,#N/A,#N/A,#N/A,#N/A,#N/A,65.67
12/6/2019,248.96,#N/A,#N/A,#N/A,#N/A,#N/A,66.5
12/9/2019,248.66,#N/A,0.77,0.38,0.41,0.09,66.44
12/10/2019,245.86,#N/A,#N/A,#N/A,#N/A,#N/A,66.57
12/11/2019,241.93,#N/A,#N/A,#N/A,#N/A,#N/A,65.37
12/12/2019,244.37,#N/A,#N/A,#N/A,#N/A,#N/A,66.67
12/13/2019,243.46,#N/A,#N/A,#N/A,#N/A,#N/A,67.44
12/16/2019,244.96,#N/A,0.82,0.47,0.43,0.08,68.04
12/17/2019,240.18,#N/A,#N/A,#N/A,#N/A,#N/A,68.99
12/18/2019,242.66,#N/A,#N/A,#N/A,#N/A,#N/A,69.12
12/19/2019,246.48,#N/A,#N/A,#N/A,#N/A,#N/A,69.7
12/20/2019,249.94,#N/A,#N/A,#N/A,#N/A,#N/A,68.66
12/23/2019,250.83,#N/A,0.98,0.43,0.47,0.08,67.49
12/24/2019,249.38,#N/A,#N/A,#N/A,#N/A,#N/A,69.26
12/26/2019,251.86,#N/A,#N/A,#N/A,#N/A,#N/A,69.26
12/27/2019,253.88,#N/A,#N/A,#N/A,#N/A,#N/A,68.91
12/30/2019,253.19,#N/A,0.79,0.37,0.49,0.02,68.3
12/31/2019,254.12,#N/A,#N/A,#N/A,#N/A,#N/A,67.77
